customer_name,total_clean
Robert Clay,1681.2
Ethan Lang,1681.2
Kyle Flores,1681.2
Kathy Fox,1681.16
Tracy Mooney,1681.06
Nicole Castro,1681.02
Glenn James,1680.99
Edward Becker,1680.96
Lori Cooper,1680.95
Morgan Stein,1680.94
Elizabeth Yang,1680.92
Carolyn Lindsey,1680.86
Nathan Kim,1680.83
Christina Mason,1680.83
Kenneth Jenkins,1680.82
Michael Copeland,1680.75
Donald Richard,1680.68
April Flowers,1680.6399999999999
Max Young,1680.63
Bryan Hart,1680.63
Arthur Morton,1680.62
Diane Vasquez,1680.55
Jay Gonzales,1680.51
Adam Juarez,1680.48
Keith Stevens,1680.44
Antonio Cordova,1680.42
Miguel Bass,1680.37
George Oneal,1680.36
Carrie Taylor,1680.34
Isabella Mcdaniel,1680.32
David Bender,1680.32
Derrick Romero,1680.28
Kevin Watson,1680.1
Steven Bullock,1680.08
Margaret Rosario,1680.03
Lindsey Barnes,1679.98
Anna Charles,1679.97
Michelle Nunez,1679.91
Miss Christina Cannon,1679.84
Amy Richards,1679.81
Austin Solomon,1679.8
Amber Johnson MD,1679.76
Madison Guzman,1679.76
Darren Hampton,1679.75
Hannah Phillips,1679.66
Kiara Davis PhD,1679.52
Jennifer Shaw,1679.52
Michelle Frederick,1679.4
Colin Ball,1679.38
Gwendolyn Scott,1679.37
Teresa Thornton,1679.37
Angel Munoz,1679.36
Walter Boyd,1679.3
Donald Holland,1679.17
Nathan Sims,1679.14
Kelly Wong,1679.12
Bryan Mitchell,1679.1
Laura Khan,1679.08
Darryl Love,1678.92
Cynthia Humphrey,1678.9
John Guzman MD,1678.85
Deanna Sellers,1678.82
Sylvia Duncan,1678.81
Thomas Burke,1678.76
Kenneth Thornton,1678.76
Casey Hines,1678.74
Stacy Harris,1678.71
Olivia Rios DDS,1678.71
Michele Juarez,1678.62
Matthew Davis DDS,1678.59
Tonya Cuevas,1678.58
Dale Austin,1678.56
Danielle Moody,1678.56
Meagan Mcgee,1678.54
Yesenia Sullivan,1678.54
Rebecca Curtis,1678.5
Peter Schaefer,1678.46
Derrick Franklin,1678.46
Teresa Chaney,1678.45
Debbie Orr,1678.39
Matthew Pollard,1678.36
Dr. Thomas Cross,1678.33
Mr. James Boyd MD,1678.26
Karen Aguilar,1678.26
Hannah Gillespie,1678.22
Carrie Simon,1678.2
Luis Austin,1678.18
Robert Morton,1678.15
Erika Stevenson,1678.1
Erica Knight,1678.1
Nathan Burke,1678.08
Duane Alvarez,1678.0
Hayley Clay,1677.93
Dale Hall,1677.89
Gary Downs,1677.85
Brenda Hancock,1677.85
Morgan Santiago,1677.78
Darrell Harmon,1677.72
Dr. Melissa Carey,1677.72
Debbie Carlson,1677.66
Jean White,1677.64
Jacqueline Leon,1677.52
James Galloway,1677.52
Andrew Cantrell,1677.5
Roger Briggs,1677.43
Michelle Barton,1677.3
Aimee Davenport,1677.28
Sarah Berry,1677.2
Catherine Cole,1677.14
David Erickson,1677.12
Morgan Alexander,1676.97
Jo Holt,1676.92
Blake Wiggins,1676.91
Luke Perkins,1676.9
Lawrence Gibbs,1676.83
Joe Delgado,1676.78
Adam Wright,1676.7
Donna Beard,1676.64
Traci Flores,1676.58
Valerie Carlson,1676.55
Seth Wright,1676.52
Bradley Hunt,1676.44
Hannah Miranda,1676.44
Nicole Hoover,1676.4
Laura Daniel,1676.38
Lonnie Davis,1676.34
James Cooke,1676.31
Randy Stokes,1676.24
John Zavala,1676.09
Lindsay Dyer,1676.04
Olivia Griffin,1676.04
Lori Ali,1676.0
Perry Brown,1676.0
Jay Drake,1675.98
Alicia Myers,1675.97
Mary Holder,1675.96
Gina Morris,1675.96
Cassandra Barnett,1675.95
Isabel Perry,1675.94
Joshua Todd,1675.92
Jordan Gray,1675.92
Sarah Hampton,1675.84
Jorge Lloyd,1675.82
Hunter Solis,1675.8
Dustin Patterson,1675.78
Jodi Mendoza,1675.74
Brittney Peterson,1675.72
Madison Allison,1675.6
Perry Travis,1675.58
Sharon Logan,1675.56
Grant Brown,1675.54
Mr. Taylor Snyder,1675.51
Katrina Carrillo,1675.5
Natalie Simon,1675.5
Stephanie Riddle,1675.46
Kayla Morris,1675.46
Dr. Timothy Villarreal,1675.27
Marc Kim,1675.2
Jeffery Hess,1675.2
Kathy Hurley,1675.12
Kurt Foley,1675.08
Darrell Dunn,1675.08
Karla Stevens,1675.05
Sierra Chavez,1675.0
Katherine Crane,1674.96
Stephen Meyers,1674.94
Mikayla Rice,1674.89
Joel Brock,1674.86
Elizabeth Wu,1674.85
Alexandra Hart,1674.78
Desiree White,1674.76
Penny Brewer,1674.74
Sandra Marquez,1674.72
Zachary Stuart,1674.72
Joe Jennings,1674.7
Dr. Taylor Morgan,1674.69
Tom David,1674.61
Stacey Cunningham,1674.52
Sierra Rhodes,1674.5
Kimberly Powell MD,1674.46
Victor Robertson,1674.4
Luis Soto,1674.38
Patricia Rice,1674.35
Joshua Simmons,1674.2800000000002
Brent Dunn,1674.28
Ms. Heather Ortiz,1674.2
Andrew Roberson,1674.17
Kristine Munoz,1674.15
Courtney Conner,1674.08
Julie Montgomery,1673.97
Rhonda Reynolds,1673.92
Cheryl Combs,1673.77
Michelle Reid,1673.67
Mr. Jose Harvey III,1673.64
Scott Woodard,1673.6
Larry Washington,1673.6
Sharon Foster,1673.52
Sean Brady,1673.48
Sharon Burnett,1673.3600000000001
Latasha Johnson,1673.35
Laurie Andrews,1673.34
Traci Pierce,1673.32
Jill Hawkins,1673.28
Wendy Cummings,1673.26
Amber Perez,1673.25
Alexis Mueller,1673.24
Kristy Cox,1673.2
Daniel Harris MD,1673.12
Shelly Bright,1673.08
Joanna White MD,1673.0
Philip Bennett,1672.96
Sean Mahoney,1672.95
Reginald Hopkins,1672.95
Cassandra Mclean,1672.89
Kari Humphrey,1672.88
Joshua Keller,1672.86
Trevor Watson,1672.85
Beth Heath,1672.77
Sarah Harris MD,1672.74
Michael Burgess,1672.68
Luke Ramos,1672.53
Jennifer Pacheco,1672.48
Alexander Lynch,1672.48
Jonathan Floyd,1672.47
Nathaniel Anderson,1672.44
Corey Bailey,1672.42
Jacqueline Braun,1672.32
Jim Stuart,1672.31
Kenneth Hoover,1672.3
Trevor Graham,1672.24
Mike Preston,1672.24
Miss Samantha Davis,1672.2
Roberta Marsh,1672.2
Diane Wolfe,1672.04
Candice Jacobs,1672.03
Russell Ramirez,1671.81
Travis Taylor III,1671.77
Joanna Marshall,1671.76
Kyle David,1671.68
Cassie Cain,1671.54
William Ewing Jr.,1671.54
Ruth Montgomery,1671.42
Kathryn Simmons DDS,1671.4
Doris Martin,1671.4
Charles Jensen,1671.36
Denise Singh,1671.35
Clayton Wong,1671.33
Margaret Lane,1671.27
Anne Campbell,1671.25
Kimberly Peck,1671.24
Alexis Willis,1671.16
Wayne Garcia,1671.15
Jonathan Snow,1671.03
Paige Peck,1670.98
Ricky Carter,1670.98
Spencer Conley,1670.92
Jesse Richards,1670.85
Alex Coleman,1670.82
Elizabeth Tran,1670.78
Shawn Tran,1670.75
Alexandra White,1670.75
Jesus Sanchez,1670.6999999999998
Carolyn Newman,1670.64
Maurice Maldonado,1670.58
Craig Oliver,1670.44
Zoe Bullock,1670.4
Sara Kim,1670.4
Jennifer Patterson DVM,1670.35
Christopher Zhang,1670.34
Allison Rich,1670.22
Heather Drake,1670.19
Lisa Marshall,1670.16
Philip Harrington,1670.12
Jonathan Tyler,1670.1
Christy Watson,1670.0500000000002
Keith Ball,1670.02
Kelly Payne,1669.99
Stephanie Bishop,1669.88
Shannon Mason,1669.76
Emily Romero,1669.7199999999998
Pamela Stone,1669.71
Bridget Sullivan,1669.68
Dr. Michael Ferguson,1669.64
Sean Young,1669.6399999999999
Christian Sims,1669.6
Virginia Ho,1669.6
Phillip Bradshaw,1669.56
Deborah Greene,1669.55
Mary Weeks,1669.54
Ethan Allison,1669.44
Richard Bates,1669.41
Ashley Ingram,1669.38
Charles Vang,1669.3
Tim Rice,1669.26
Caleb Webster,1669.16
Daniel Estrada,1669.1
Darren Hubbard,1669.01
Victor Estrada,1669.01
Curtis Gray,1668.95
Lori Brock,1668.92
Jay Reyes,1668.74
Jill Harvey,1668.6399999999999
Larry Spence,1668.48
Sarah Hughes,1668.47
Rachel Huffman,1668.47
Diana Blair DVM,1668.45
Ann Howell MD,1668.44
Jeanne Hudson,1668.34
Leonard Jenkins,1668.33
Stanley Martinez,1668.33
Steven Gibbs,1668.28
Alec Terry,1668.26
Amanda Sharp,1668.2
Phillip Robbins,1668.16
Donald Meza,1668.11
Cody Alexander,1668.0
Brandon Stuart,1667.98
Peggy Gibson,1667.96
Russell Lawson,1667.94
Jack Ferrell,1667.93
Kerri Nguyen,1667.92
Andres Everett,1667.92
Dr. Heather Oneal,1667.68
Janet Mcconnell,1667.64
Kathleen Banks,1667.59
Alison Lam,1667.56
Daniel Lin,1667.56
Andrew Clements,1667.55
Colleen Fernandez,1667.52
John Wang,1667.43
Joann Gonzales,1667.25
Mr. Kenneth May,1667.21
Christopher Blackburn,1667.17
Bradley Weber,1667.14
Kristina Herrera,1667.12
Alexander Suarez,1667.02
Tiffany Morris,1666.99
Lynn Krueger,1666.98
Chris Rhodes,1666.95
Jordan Newton,1666.91
Paige Grant,1666.9
Stacey Villarreal,1666.78
Donna Taylor PhD,1666.56
Kimberly Hill DVM,1666.52
Mark Schultz,1666.5
Shirley Quinn,1666.46
Kristy Walls,1666.4
Jon Ward,1666.36
Brandon Werner,1666.34
Amanda Marquez,1666.31
Levi Cowan,1666.3
Kristen Lopez DDS,1666.28
Bryan Cruz,1666.25
Stanley Carter,1666.04
Bradley Wagner,1666.02
Mrs. Krystal Chandler MD,1666.0
Teresa Luna,1665.99
Mary Madden,1665.96
Vicki Townsend,1665.9
Kathleen Murphy,1665.84
Alice Murray,1665.81
Barbara Weaver DDS,1665.81
Donald Burch,1665.76
Christy Blanchard,1665.75
Isaiah Bradley,1665.74
Brenda Fields,1665.72
Johnny Strong,1665.69
Kristen Patton,1665.65
Troy Decker,1665.64
Hannah Cooper,1665.53
Pamela Taylor DDS,1665.46
Gregory Duncan,1665.42
Gerald Gilmore,1665.42
Cheryl Hanson,1665.42
Linda Shaw,1665.3
Patrick Neal,1665.3
Tammy Mccormick,1665.27
Daniel Hoover,1665.24
Mark Hurley,1665.23
Amanda Sellers,1665.22
Candice Stokes,1665.21
Andrea Stone,1665.15
Luis Lindsey,1665.1
Matthew Burnett,1664.86
Ronald Ramsey,1664.81
Shelby Robinson,1664.8
Billy Stewart PhD,1664.62
Christine Pacheco,1664.61
Brandy Leonard,1664.46
Jessica Abbott,1664.41
Victor Hall,1664.38
Rita Michael,1664.38
Justin Mclaughlin,1664.37
Dr. Robert Hampton,1664.32
Donna English,1664.18
Stephanie Morrow,1664.16
Wanda Juarez,1664.16
Marisa Davis,1664.1399999999999
Alexander Conley,1664.13
Jonathan Watson,1664.0700000000002
Jeffrey Johnston,1664.06
Samantha Klein,1664.02
Patricia Lang,1664.0
Ashley Burns,1663.89
Fernando Simmons,1663.86
Emily Costa,1663.86
Kristin Walter,1663.86
Natalie Richardson,1663.8
Alexander Newton,1663.76
Troy Golden,1663.65
Jonathan Henry Jr.,1663.65
Brittany Marks DDS,1663.62
Alex Collins,1663.6
Johnny Strickland,1663.56
Jodi Macdonald,1663.46
Sara Norton,1663.41
Kara Grant,1663.38
Mrs. Rebecca Reed PhD,1663.37
Autumn White PhD,1663.37
Connie Morrison,1663.34
Michael Harding,1663.33
Todd Rivers,1663.3
Nancy Williamson,1663.28
Adam Collins,1663.22
Erika Craig,1663.09
Barry Wilson,1663.04
Virginia Schmidt,1663.04
Wendy Richmond,1663.01
Joan Hunt,1663.0
Tracey Gonzales,1662.94
Shaun Jones,1662.92
Debra Bowen,1662.91
Amy Meza,1662.9
Heather Greene,1662.9
Lorraine Watson,1662.84
Lucas Parker,1662.72
Leslie Patrick,1662.7
Catherine Phillips,1662.68
Evan Brooks,1662.68
Lauren Travis,1662.63
Christine Willis,1662.62
Amy Bass,1662.57
Martin Richardson,1662.48
Tonya Crawford,1662.42
Tamara Oliver,1662.36
Tony Riddle,1662.32
Wendy Greene,1662.32
Courtney Mccarthy,1662.3
Mary Boyer,1662.24
Michelle Everett,1662.24
Teresa Sharp,1662.22
Monica Bryan,1662.18
Aaron Preston,1662.08
Cathy Wong,1662.06
Willie Hernandez,1662.06
Chase Moore,1662.04
Jay Walsh,1662.04
Mr. Timothy Wright,1662.0
Martin Clark,1662.0
Elijah Rodriguez,1661.98
Ann Harrell,1661.96
Dr. Tommy Martinez,1661.91
Kristy Mcdaniel,1661.87
Victoria Thomas,1661.7400000000002
Yvonne Espinoza,1661.74
Ruth Murray,1661.7
Spencer Pham,1661.68
Hailey Stewart,1661.68
Jeffrey Ritter,1661.55
Francis Rodriguez,1661.4
Bryan Burch,1661.31
Megan Ryan,1661.31
Lori Calhoun,1661.28
Alicia Kelly,1661.28
Miss Brenda Smith,1661.2
Heidi Munoz,1661.16
Andrea Dean,1661.16
Roger Martinez,1661.15
Gary Benson,1661.1
Mr. Jesse Johnson,1661.07
Christine Holmes,1660.98
Donald Carney,1660.98
Gabriel Gray,1660.96
Michelle Madden,1660.78
Linda Terry,1660.78
Douglas Shah,1660.73
Nicholas Coffey,1660.61
Cassandra Shields,1660.6
Andrew Osborn MD,1660.6
Brian Garrett,1660.58
Debra Hall,1660.54
Jack Rogers,1660.49
Cody Lloyd,1660.47
Chase Meyers,1660.45
Sheila Watkins,1660.3
Bobby Robinson IV,1660.22
Olivia James,1660.16
Debbie Gallegos,1660.14
Calvin Harper,1660.08
Pamela Durham,1660.04
Ian Wilson,1660.03
Laura Bright,1659.99
Todd Bradley,1659.95
Tamara Vasquez,1659.92
Darlene Perkins,1659.9
Mr. Michael Perkins,1659.84
Sydney Ellis,1659.82
Pamela Coleman,1659.8
Riley Allen,1659.76
Dustin Brock,1659.74
Vickie Conley,1659.74
Jacqueline Gibson,1659.6
Christina Farrell,1659.48
Lisa Wyatt,1659.39
Joseph Williams Jr.,1659.25
Dillon Gregory,1659.23
Joshua May,1659.22
Christine Sloan,1659.15
Tara Estes,1659.14
Hunter Shepherd,1659.13
Victoria Barber,1659.12
Dana Gross,1659.11
Gabrielle Rodriguez,1659.1
Jacqueline Lambert,1659.08
Brett Bauer,1659.05
Mr. Joseph Odom MD,1659.01
Vernon Garza,1659.0
Angel Gentry,1659.0
Ariel Fernandez,1658.99
Erica Burns,1658.97
Samantha Beck,1658.85
Joshua Mayer,1658.79
Teresa Contreras,1658.68
Helen Knight,1658.64
Angela Lowe,1658.62
Albert Carter,1658.6
Jim Patterson,1658.56
Cindy Welch DVM,1658.52
Deborah Cohen,1658.47
Tina Shepard,1658.44
Virginia Washington,1658.4
Dr. Jeffrey Malone,1658.38
Alison Obrien,1658.38
Miranda King,1658.37
Tonya Pena,1658.35
Susan Galloway,1658.28
Bradley Murphy,1658.22
Devon Miranda,1658.19
Danielle Avila,1658.17
Katie Black,1658.1
Ryan Whitehead,1658.1
Ralph Dalton,1658.1
Stephen Navarro,1658.04
Sue Parks,1658.0
Elizabeth Larson,1657.98
Samantha Lane,1657.97
Cameron Huber,1657.93
Vanessa Hopkins,1657.93
Molly Vang,1657.91
Anthony Kaufman,1657.71
Frances Wolf,1657.51
Ronald Spence,1657.5
Jeremy Bean,1657.4
Brendan Jones,1657.4
Virginia White,1657.4
Suzanne Ellis,1657.36
Lauren Huber,1657.3
Mr. Jose Foster MD,1657.3
Jennifer Good,1657.16
Bradley Matthews,1657.15
Crystal Bender,1657.09
Sarah Moody,1657.01
Sean Wilkins,1656.96
George Lyons,1656.88
Heather Gallagher,1656.86
Matthew Melendez,1656.76
Lee Obrien,1656.72
Linda Rivas,1656.72
Carol Ramirez,1656.7
Barbara Mays,1656.68
Isaiah Mcpherson,1656.68
Faith Baker,1656.63
Debra Richard,1656.62
Corey Colon,1656.53
Gabriel Morrison PhD,1656.51
Harry Walker,1656.4
Steven Crane MD,1656.37
James Cobb,1656.35
Steven Greene,1656.32
Gregory Schroeder,1656.32
Stanley Jacobs,1656.26
Dr. Matthew Dominguez,1656.08
Scott Zamora,1656.0
Theodore Perez,1656.0
Robert Rangel,1655.99
Jose Melton,1655.92
Dale Fox,1655.83
Bradley Guerrero,1655.82
Yolanda Martinez,1655.8
Joyce Best,1655.44
Elizabeth Beltran,1655.44
James Shepard,1655.43
Laura Dunn,1655.4
Jesus Kelly,1655.34
Raymond Mccarthy,1655.3
Desiree Rose,1655.14
Jennifer Burgess,1655.12
Lisa Liu MD,1655.1
Brandon Washington,1655.1
Mr. James Lewis,1655.01
Reginald Simon,1654.94
Nicholas Page,1654.94
Bonnie Ramirez,1654.92
Alison Woods,1654.78
Daniel Bright,1654.68
Melanie Snow,1654.66
Lawrence Donovan,1654.48
Lindsay Logan,1654.45
Pedro Anderson,1654.29
Dawn Munoz,1654.24
Amy Hubbard,1654.23
Tammy Solis DVM,1654.17
Sharon Trujillo,1654.1599999999999
Stephen Chavez,1654.15
Kathy Kemp DVM,1654.14
Mrs. Sandra Gonzalez MD,1654.14
Travis Bell,1654.08
Lisa Craig,1654.07
Dawn Bray,1654.02
Gregory Palmer,1654.02
Kyle Hudson,1654.02
Ashley Wagner,1653.96
Valerie Kennedy,1653.9
Roy White,1653.85
Kelsey Hayes,1653.84
Jennifer Newton,1653.83
Melinda Hayes,1653.75
Hannah Howe,1653.72
Tricia Berry,1653.71
Eric Fields,1653.7
Christina Marks,1653.66
Bonnie Ferrell,1653.66
Alicia Gould,1653.63
Diane Miles,1653.6
Colin Davis,1653.56
Karen Russell,1653.44
Susan Cochran,1653.42
Melissa Duke,1653.4099999999999
Raymond Bender,1653.36
Kelli Barrett,1653.35
Kevin Dalton,1653.32
Shane Savage,1653.31
Christine Sutton,1653.26
Kelly Stanton,1653.24
Stacey Hodges,1653.1999999999998
Daniel Stanton,1653.18
Ronnie Mcgee,1653.15
Steve Franklin,1653.13
Ronald Price,1653.08
Nancy Durham,1653.04
Carol Ponce,1652.97
Alec Li,1652.85
Grace Wood,1652.84
Elizabeth Shaw,1652.8
Johnny Bell,1652.8
Carlos Fernandez,1652.8
Rachel Baldwin,1652.75
Katherine Park MD,1652.74
Ms. Brianna White,1652.71
Leslie King,1652.7
Nancy Evans,1652.6499999999999
Bruce Rodriguez,1652.64
Cristian Gray,1652.63
Beth Cole,1652.55
Frederick Wolfe,1652.46
David Castillo Jr.,1652.45
Benjamin Proctor,1652.41
Cindy Huang,1652.36
Jamie Cooke,1652.28
Toni Walker DVM,1652.24
Mrs. Beverly Peterson MD,1652.22
Deborah Hancock,1652.16
Margaret Price,1652.13
Tara Brewer,1652.07
Donna Chavez DDS,1652.05
Tina Curtis,1652.04
Crystal Hartman,1652.01
Wendy Valencia MD,1651.95
Erica Foster,1651.95
Joseph Butler,1651.89
Gwendolyn Duran,1651.79
Riley Warner,1651.77
Lindsay Bailey,1651.72
Joyce Hayden,1651.7
Ronnie Alvarez,1651.67
Anna Chandler DVM,1651.65
Todd Richmond,1651.64
Randall Daniels,1651.62
Angela Holland,1651.6
Justin Hester,1651.56
Ricardo Taylor,1651.53
Amanda Blackburn,1651.5
Roy Mitchell,1651.49
Sylvia Ruiz,1651.45
Helen Orr,1651.43
Tim Hammond,1651.32
Beverly Armstrong,1651.3
Kristen Berg,1651.2
Marie Sanford,1651.12
Christine Clark MD,1651.09
Jason Farrell,1651.08
Andrea Welch,1651.07
Dr. Gene Delacruz MD,1651.05
Christopher Stafford,1651.02
Brandon Burke,1651.0
Dawn Clark,1650.97
Chad Hickman,1650.94
Mallory Dixon,1650.89
Tracy Mercado,1650.85
Samuel Arnold,1650.76
Dennis Hunter,1650.73
Anita Murphy,1650.66
Susan Jensen,1650.64
Evan Lopez,1650.64
Linda Sullivan,1650.62
Jeremy Costa,1650.62
Betty Hayden,1650.58
Shawn Green,1650.54
Renee Bullock,1650.53
Marc Walton,1650.48
Karen Francis,1650.33
Kevin Kane,1650.21
Marie Rivera,1650.15
Mr. Brandon Burnett,1650.15
Brittany Mahoney,1650.14
Robert Acosta,1650.06
Debra Carr,1650.0
Yolanda Humphrey,1649.97
Crystal Bates,1649.97
Bridget Ali,1649.95
Kelly Sawyer,1649.92
Jared Pruitt,1649.92
Heather Hodges,1649.86
Makayla Nelson,1649.8
Manuel Briggs,1649.73
Nicholas Buck,1649.65
Alexander Harding,1649.62
Randall Davis,1649.58
Michaela Harrison,1649.55
Jeremiah Chapman,1649.48
Kristen Lopez,1649.3899999999999
Mason Reese,1649.38
Grace Clarke,1649.35
Austin Holmes,1649.34
Mario Schneider,1649.31
Brian Patel,1649.3
Rodney Pennington,1649.28
Jasmine Guerrero,1649.28
Dustin Huynh,1649.26
Jennifer Mack,1649.06
Veronica Gentry DDS,1649.02
Laura Maldonado,1649.0
Norman Christensen,1648.98
Krystal Macias,1648.93
Jamie Herring,1648.92
Jillian Dennis,1648.9
David Mckee,1648.88
Alan Banks,1648.83
Mark Gallagher,1648.76
Kent Clark,1648.72
Jose Tapia,1648.72
Anthony Moore PhD,1648.7
Martha Scott,1648.68
Catherine Callahan,1648.64
Aimee Richmond,1648.54
Courtney Vance,1648.49
Kevin Alvarez,1648.46
Olivia Castro,1648.46
Steve Wong,1648.42
Chelsea Richardson,1648.4
Cindy Benton,1648.38
Keith Francis,1648.36
Dustin Cohen,1648.34
Daniel Spears,1648.26
Christopher Farmer,1648.2
Elizabeth English,1648.18
Kathy Hess,1648.1
Deanna Thomas,1648.06
Brooke Woods,1648.05
Robin Galloway,1648.04
Devin Reyes,1647.98
Richard Mueller,1647.9
Robert Ellison,1647.88
Antonio Callahan,1647.84
Russell Hayden,1647.83
Erik Jordan,1647.81
Todd Cunningham,1647.77
Patrick Arnold,1647.74
Nicole Marshall,1647.66
Mr. Kyle Johnson Jr.,1647.6
Shawna Buck,1647.59
Jorge Scott,1647.52
Jeffrey Fitzgerald,1647.4
Susan Barnett,1647.38
Richard Woodward,1647.33
Valerie Madden,1647.28
Craig Ramsey,1647.27
Katie Estrada,1647.26
Mrs. Jill Stewart,1647.25
Stephen Fowler,1647.14
Marcus Webster,1647.12
Samantha Cunningham,1647.0
Whitney Jackson,1647.0
Rachel Woods,1646.96
Lauren Maldonado,1646.96
Ryan Barton DDS,1646.93
Julie Padilla,1646.88
Tanya Thomas,1646.83
Danny Phillips,1646.8
Todd Rice,1646.75
Louis Baker,1646.74
Jody Morales,1646.67
Travis Hoover,1646.64
Judith Campos,1646.6
Leah Thompson,1646.55
Michele Hart,1646.53
Barbara Harrison,1646.52
Matthew Johnson DVM,1646.48
Collin Henry,1646.44
Linda Valdez,1646.44
Daryl Madden,1646.42
Brett Lloyd,1646.4
Joe Owens,1646.28
Gabriel Rivera,1646.25
Mr. Nicholas Gonzalez,1646.22
David Farmer,1646.21
Abigail Jensen,1646.2
Elijah Anderson,1646.18
Robert Kramer,1646.17
Sherri Lewis,1646.16
Stephanie Anderson MD,1646.12
Jasmine Morgan,1646.1
Ricky Krause,1646.03
Meghan Greer,1645.94
Marcus Walker,1645.92
Joel Ford,1645.91
Zachary Johnston,1645.89
Emma Osborn,1645.88
Patricia Moran,1645.84
Luke Church,1645.74
Carolyn Mercado,1645.68
April Gomez,1645.63
Victoria Blake,1645.55
Eric Winters,1645.49
Jennifer Sloan,1645.3899999999999
Grace Gregory,1645.32
Natalie Aguirre,1645.24
Carolyn Cunningham,1645.04
Mitchell Wolf,1644.97
Mary Richards,1644.96
Alex Fields,1644.9
Edgar Chen,1644.89
Francisco Moore,1644.89
Jesus Sanders,1644.84
Ivan Mccall,1644.8
Ian Armstrong,1644.78
Mikayla Solomon,1644.75
Juan Ford,1644.72
Dr. Jordan Roberts MD,1644.71
Jessica Briggs,1644.67
Curtis Daniels,1644.64
Tyler Flowers,1644.64
Clayton Baldwin,1644.6
Calvin Alexander,1644.56
Kimberly Salazar,1644.51
Kelly Kidd,1644.48
Maria Nolan,1644.42
Brian Burke,1644.41
Stephen Flynn,1644.38
Linda Phelps,1644.31
Tony Hines,1644.3
Gina Dominguez,1644.27
Gregory Carrillo,1644.17
Destiny Perkins,1644.16
Curtis Morris,1644.15
Dr. Lisa Lutz,1644.13
Cesar Rodriguez,1644.0
Jody Gregory,1643.98
Alicia Beard,1643.76
Dustin Stokes,1643.76
Jamie Patton,1643.75
Austin Watkins,1643.67
Wanda Harrison MD,1643.6
Dr. Justin Kent,1643.54
Kathy Meza,1643.49
David Pena,1643.45
Mitchell Wells,1643.4
Mr. Joseph Mack Jr.,1643.38
Priscilla Young,1643.36
Jared Hayden,1643.31
Glenda Johnson,1643.3
Tyler Bush,1643.28
Leah Pearson,1643.26
Tammie Hernandez,1643.2
Nancy Hodges,1643.15
James Mckinney,1643.1
Dillon Warren,1643.1
Sara Kelley,1643.06
Mr. Joshua Dorsey,1643.02
Janet Castillo,1642.99
Yolanda Estrada,1642.98
Aaron Good,1642.97
Becky Rice,1642.97
Mr. Ryan Miller,1642.96
Brian Parrish,1642.96
Ashley May,1642.86
Makayla Shaffer,1642.65
Casey Edwards,1642.6
Crystal Keith,1642.55
Toni Compton,1642.54
Ian Peters,1642.52
Barbara Rhodes,1642.48
Barry Freeman,1642.48
Tammy Sanchez,1642.29
Seth Perez,1642.28
Diana Valentine,1642.17
Gene Kim,1642.09
Derek Mcintyre,1642.09
Renee Ramirez DVM,1642.08
Erin Frost,1642.04
Dr. William Peters Jr.,1641.9
Terrance Fernandez,1641.86
Steven Grant,1641.85
Madison Adams,1641.84
Gary Zuniga,1641.8
Stephanie Navarro,1641.75
Jaclyn Pena,1641.74
Hannah Patterson,1641.72
Philip Davidson,1641.63
Margaret Gomez,1641.49
Belinda Arellano,1641.42
Derek Russell,1641.38
Renee Sandoval,1641.36
Heather Forbes,1641.36
Shelly Brock,1641.21
Nicholas Weiss,1641.16
Jordan Espinoza,1641.15
Alejandro Hahn,1641.11
Mrs. Paige Jackson,1641.1
Abigail Phillips,1641.06
Gabriella Coffey,1640.99
Tamara Wolf,1640.9
Darren Murphy,1640.88
Michelle Schultz,1640.85
Sherry Brown,1640.82
Stacey Rojas,1640.8
Chase Paul,1640.75
Gregory Santiago,1640.74
Nicole Sexton,1640.63
Dan Mayer,1640.61
James Baxter,1640.61
Mr. David Hayes,1640.52
Sabrina Todd,1640.48
Vanessa Ware,1640.4
Kim Andrade,1640.32
Charlene Moran,1640.31
Cynthia Fox,1640.3
Shaun Carrillo,1640.28
Cody Harper,1640.26
Dr. Thomas Fuentes,1640.15
Caitlin Lucas,1640.04
Linda Lin,1640.01
Courtney Santos,1639.99
George Trujillo,1639.95
Kylie Holland,1639.92
Joseph Cummings,1639.92
Kelly Jensen,1639.9
Daniel Harrison,1639.85
Julie Walton,1639.8
William Clements,1639.78
Tabitha Sweeney,1639.77
Dr. Patrick Dominguez,1639.74
Jamie Pham,1639.68
Felicia Daniels,1639.65
Alex Calhoun,1639.65
Lisa Adkins,1639.65
Vernon Cook,1639.58
Edward Lucas,1639.58
Alyssa Rice,1639.34
Susan Hopkins,1639.3
Gina Cole,1639.26
Sandra Rocha,1639.26
Kara Herrera,1639.18
Jesse Schultz,1639.18
Margaret Thompson,1639.17
Beth Ruiz,1639.14
Marcus Cox,1639.12
Ronald Leblanc,1639.11
Ian Alexander,1639.06
Bobby Christensen,1639.05
